Name,Description,Size,Host Key
SH3105,Solomon Mahlangu House 3rd floor,30,4259-13
SH3104,Solomon Mahlangu House 3rd floor,30,#SPLUS4E42B7
FNB40,First National Bank Building,25,#SPLUS4E439D
B121,Biology Building,30,#SPLUS4E439F
CB231,Robert Sobukwe Building 2nd floor,20,#SPLUS4E43A1
CB41,Robert Sobukwe Building Ground floor,30,#SPLUS4E43A3
CB223,Robert Sobukwe Building 2nd floor,30,#SPLUS4E43A5
SH3103,Solomon Mahlangu House 3rd floor,30,#SPLUS4E43A7
CB129,Robert Sobukwe Building 1st floor,30,#SPLUS4E43A9
GH600,Gate House Building,30,#SPLUS4E43AB
SH1126 PURPLE ROOM,Senate House 1st floor,30,#SPLUS4E43AD
SH3103,Solomon Mahlangu House 3rd floor,30,4259-1
GH600,Gate House Building,30,#SPLUS4E42C3
WSS113,Wits Science Stadium,30,#SPLUS4E4362
WSS121,Wits Science Stadium,30,#SPLUS4E4364
WSS204,Wits Science Stadium,30,#SPLUS4E4366
WSS112,Wits Science Stadium,30,#SPLUS4E4368
GH600,Gate House Building,30,#SPLUS4E42CD
OLS9,Oppenheimer Life Sciences,30,#SPLUS4E4388
SH2114,Solomon Mahlangu House 2nd floor,20,#SPLUS4E438A
U9,Umthombo Building,20,#SPLUS4E438C
SH3103,Solomon Mahlangu House 3rd floor,30,#SPLUS4E4392
SH1126 PURPLE ROOM,Senate House 1st floor,30,#SPLUS4E4396
WSS201,Wits Science Stadium,30,#SPLUS4E4398
SH3103,Solomon Mahlangu House 3rd floor,30,4258-27
SH3104,Solomon Mahlangu House 3rd floor,30,#SPLUS4E42D1
CB41,Robert Sobukwe Building Ground floor,30,#SPLUS4E4348
CB47,Robert Sobukwe Building Ground floor,30,#SPLUS4E434A
SHBB,Solomon Mahlangu House B1,30,#SPLUS4E434C
SHBC,Solomon Mahlangu House B1,30,#SPLUS4E434E
CB223,Robert Sobukwe Building 2nd floor,30,#SPLUS4E4350
SH3105,Solomon Mahlangu House 3rd floor,30,#SPLUS4E4352
SH3120A,Solomon Mahlangu House 3rd floor,30,#SPLUS4E4354
CB129,Robert Sobukwe Building 1st floor,30,#SPLUS4E4356
SH2143,Solomon Mahlangu House 2nd floor,30,#SPLUS4E4358
CB246,Robert Sobukwe Building 2nd floor,30,#SPLUS4E4386
SH3124,Solomon Mahlangu House 3rd floor,30,4258-13
SH3120D,Solomon Mahlangu House 3rd floor,20,#SPLUS4E42CF
U10,Umthombo Building,30,#SPLUS4E436A
U11,Umthombo Building,30,#SPLUS4E436C
SH6,Solomon Mahlangu House Ground floor,30,#SPLUS4E436E
SH3103,Solomon Mahlangu House 3rd floor,30,#SPLUS4E4370
SH3120C,Solomon Mahlangu House 3rd floor,20,#SPLUS4E4372
CB241,Robert Sobukwe Building 2nd floor,30,#SPLUS4E4374
FNB36,First National Bank Building,30,#SPLUS4E4376
FNB33,First National Bank Building,20,#SPLUS4E4378
B111,Biology Building,20,#SPLUS4E437A
OLS9,Oppenheimer Life Sciences,30,#SPLUS4E437C
SH1126 PURPLE ROOM,Senate House 1st floor,30,#SPLUS4E437E
SH3104,Solomon Mahlangu House 3rd floor,30,#SPLUS4E4380
SH3105,Solomon Mahlangu House 3rd floor,30,#SPLUS4E4382
P115,Physics Building,20,#SPLUS4E4384
CB215,Robert Sobukwe Building 2nd floor,120,4261-3
CB117,Robert Sobukwe Building 1st floor,120,4261-2
CB117,Robert Sobukwe Building 1st floor,120,4261-1
SHB2,Solomon Mahlangu House B1,120,4264-2
SHB3,Solomon Mahlangu House B1,120,4264-3
SHB3,Solomon Mahlangu House B1,120,4264-1
SHBA,Solomon Mahlangu House B1,30,4263-2
WSS205,Wits Science Stadium,30,#SPLUS88A109
WSS201,Wits Science Stadium,30,#SPLUS88A10B
WSS207,Wits Science Stadium,30,#SPLUS88A10D
FNB153,First National Bank Building,30,#SPLUS88A117
CB47,Robert Sobukwe Building Ground floor,30,4263-1
CB41,Robert Sobukwe Building Ground floor,30,#SPLUS88A10F
CB246,Robert Sobukwe Building 2nd floor,30,#SPLUS88A111
CB226,Robert Sobukwe Building 2nd floor,30,#SPLUS88A113
CB223,Robert Sobukwe Building 2nd floor,30,#SPLUS88A115
CB246,Robert Sobukwe Building 2nd floor,30,#SPLUS88A124
SH3120D,Solomon Mahlangu House 3rd floor,30,#SPLUS88A127
CB226,Robert Sobukwe Building 2nd floor,30,#SPLUS88A129
SH3124,Solomon Mahlangu House 3rd floor,30,#SPLUS88A12B
CB223,Robert Sobukwe Building 2nd floor,30,#SPLUS88A12D
CB223,Robert Sobukwe Building 2nd floor,30,#SPLUS88A119
SH1126 PURPLE ROOM,Senate House 1st floor,30,#SPLUS88A11B
CB253,Robert Sobukwe Building 2nd floor,30,#SPLUS88A11D
CB256,Robert Sobukwe Building 2nd floor,30,#SPLUS88A11F
CB230,Robert Sobukwe Building 2nd floor,30,#SPLUS88A121
CB215,Robert Sobukwe Building 2nd floor,120,4265-1
CB117,Robert Sobukwe Building 1st floor,120,4265-3
CB215,Robert Sobukwe Building 2nd floor,120,4265-2
CB117,Robert Sobukwe Building 1st floor,120,4268-2
CB117,Robert Sobukwe Building 1st floor,120,4268-1
CB117,Robert Sobukwe Building 1st floor,120,4268-3
SH2143,Solomon Mahlangu House 2nd floor,30,4267-1
G202,Geo Sciences Building,30,#SPLUS88A134
WSS112,Wits Science Stadium,30,#SPLUS88A136
WSS114,Wits Science Stadium,30,#SPLUS88A138
SH3103,Solomon Mahlangu House 3rd floor,30,#SPLUS88A13A
SH3124,Solomon Mahlangu House 3rd floor,30,4267-2
CB246,Robert Sobukwe Building 2nd floor,30,#SPLUS88A13C
CB47,Robert Sobukwe Building Ground floor,30,#SPLUS88A13E
CB41,Robert Sobukwe Building Ground floor,30,#SPLUS88A140
SH3120D,Solomon Mahlangu House 3rd floor,30,#SPLUS88A142
SH3124,Solomon Mahlangu House 3rd floor,30,4266-1
SHBA,Solomon Mahlangu House B1,30,#SPLUS88A14C
CB246,Robert Sobukwe Building 2nd floor,30,#SPLUS88A14E
CB47,Robert Sobukwe Building Ground floor,30,#SPLUS88A150
CB41,Robert Sobukwe Building Ground floor,30,#SPLUS88A152
SH3120A,Solomon Mahlangu House 3rd floor,30,4266-2
CB230,Robert Sobukwe Building 2nd floor,30,#SPLUS88A144
BP003,Bernard Price Building,30,#SPLUS88A146
SHBB,Solomon Mahlangu House B1,30,#SPLUS88A148
SH3104,Solomon Mahlangu House 3rd floor,30,#SPLUS88A14A
CB215,Robert Sobukwe Building 2nd floor,120,4269-2
SHB1,Solomon Mahlangu House B1,120,4269-3
CB41,Robert Sobukwe Building Ground floor,30,4270-1
CB246,Robert Sobukwe Building 2nd floor,30,4270-2
CB15,Robert Sobukwe Building Ground floor,120,4271-1
CB15,Robert Sobukwe Building Ground floor,120,4271-2
CB117,Robert Sobukwe Building 1st floor,120,4271-3
SH3104,Solomon Mahlangu House 3rd floor,30,4274-1
SH3105,Solomon Mahlangu House 3rd floor,30,4274-2
SH3103,Solomon Mahlangu House 3rd floor,30,4276-2
SH3105,Solomon Mahlangu House 3rd floor,30,4276-1
CB215,Robert Sobukwe Building 2nd floor,120,4277-1
CB215,Robert Sobukwe Building 2nd floor,120,4277-2
SHB1,Solomon Mahlangu House B1,120,4277-3
CB41,Robert Sobukwe Building Ground floor,30,7908-1
CB246,Robert Sobukwe Building 2nd floor,30,7908-5
NCB1,New Commerce Building,114,4457-1
SHBC,Solomon Mahlangu House B1,20,8553-14
SHBB,Solomon Mahlangu House B1,20,8553-13
BP003,Bernard Price Building,20,8553-12
SH3104,Solomon Mahlangu House 3rd floor,20,8553-11
CB127,Robert Sobukwe Building 1st floor,20,8553-10
CB231,Robert Sobukwe Building 2nd floor,20,8553-9
CB216A,Robert Sobukwe Building 2nd floor,20,8553-8
CB47,Robert Sobukwe Building Ground floor,20,8553-7
CB230,Robert Sobukwe Building 2nd floor,20,8553-6
SH3120D,Solomon Mahlangu House 3rd floor,20,8553-5
SH3124,Solomon Mahlangu House 3rd floor,20,8553-4
SH3120C,Solomon Mahlangu House 3rd floor,20,8553-3
U1,Umthombo Building,280,8547-2
SHBA,Solomon Mahlangu House B1,20,8546-17
SHBC,Solomon Mahlangu House B1,20,8546-16
SHBB,Solomon Mahlangu House B1,20,8546-15
CB223,Robert Sobukwe Building 2nd floor,20,8546-14
CB216A,Robert Sobukwe Building 2nd floor,20,8546-13
BP003,Bernard Price Building,20,8546-12
SH3104,Solomon Mahlangu House 3rd floor,20,8546-11
SH3120D,Solomon Mahlangu House 3rd floor,20,8546-10
SH3120A,Solomon Mahlangu House 3rd floor,20,8546-9
CB231,Robert Sobukwe Building 2nd floor,20,8546-7
SH2116,Solomon Mahlangu House 2nd Floor,20,8546-5
SH2115,Solomon Mahlangu House 2nd floor,20,8546-4
SH3124,Solomon Mahlangu House 3rd floor,20,8546-3
SH3120C,Solomon Mahlangu House 3rd floor,20,8546-2
SHB1,Solomon Mahlangu House B1,60,9863-1
SHB1,Solomon Mahlangu House B1,110,4470-3
SHB1,Solomon Mahlangu House B1,110,4470-2
SHB2,Solomon Mahlangu House B1,60,4471-1
SHB1,Solomon Mahlangu House B1,60,10789-1
SHB1,Solomon Mahlangu House B1,120,10788-2
SHB1,Solomon Mahlangu House B1,120,10788-1
SHB1,Solomon Mahlangu House B1,60,10790-1
SHB2,Solomon Mahlangu House B1,60,10792-1
H208,Hillman Building,70,10791-1
H208,Hillman Building,70,10791-2
SHB2,Solomon Mahlangu House B1,60,10793-1
SHB1,Solomon Mahlangu House B1,120,10794-2
SHB1,Solomon Mahlangu House B1,120,10794-1
BP016,Bernard Price Building,60,10795-1
CB149,Robert Sobukwe Building 1st floor,60,#SPLUSD58E6B
GH301,Gate House Building,60,#SPLUSD58E6D
B121,Biology Building,60,#SPLUSD58E6F
BP016,Bernard Price Building,50,9869-1
BP016,Bernard Price Building,66,8750-2
BP016,Bernard Price Building,60,8750-1
BP016,Bernard Price Building,50,8751-2
BP016,Bernard Price Building,55,9870-1
BP003,Bernard Price Building,55,9588-2
BP003,Bernard Price Building,55,9588-1
BP003,Bernard Price Building,55,9589-1
CB256,Robert Sobukwe Building 2nd floor,55,9871-1
BP016,Bernard Price Building,75,4478-3
BP016,Bernard Price Building,75,4478-2
GH600,Gate House Building,55,8552-7
BP003,Bernard Price Building,55,9872-1
BP003,Bernard Price Building,55,8752-2
BP003,Bernard Price Building,55,8752-1
BP003,Bernard Price Building,55,8753-2
BP016,Bernard Price Building,75,9874-1
BP016,Bernard Price Building,75,8748-2
BP016,Bernard Price Building,75,8748-1
G101,Geo Sciences Building,75,8749-2
BP016,Bernard Price Building,50,9875-1
BP003,Bernard Price Building,55,9158-2
BP003,Bernard Price Building,55,9158-1
BP016,Bernard Price Building,50,9159-2
BP003,Bernard Price Building,55,9876-1
BP003,Bernard Price Building,55,9160-2
BP003,Bernard Price Building,55,9160-1
BP003,Bernard Price Building,55,9161-2
BP016,Bernard Price Building,70,10797-2
BP016,Bernard Price Building,70,10797-1
U3,Umthombo Building,150,10697-1
G201,Geo Sciences Building,80,4535-5
G101,Geo Sciences Building,70,4535-6
G101,Geo Sciences Building,70,4535-3
G101,Geo Sciences Building,70,4535-2
GLT,Geo Sciences Building,140,10698-1
CB215,Robert Sobukwe Building 2nd floor,70,7914-1
GLT,Geo Sciences Building,140,7914-2
OLS2,Oppenheimer Life Sciences,100,7914-3
GLT,Geo Sciences Building,140,7914-4
GLT,Geo Sciences Building,140,4537-5
GLT,Geo Sciences Building,140,4537-4
GLT,Geo Sciences Building,140,4537-2
GLT,Geo Sciences Building,140,4537-3
G101,Geo Sciences Building,70,4540-4
G101,Geo Sciences Building,70,4540-2
G101,Geo Sciences Building,70,4540-3
G201,Geo Sciences Building,75,10699-1
G101,Geo Sciences Building,75,10700-1
G202,Geo Sciences Building,30,10705-4
G202,Geo Sciences Building,30,10705-2
OLS6,Oppenheimer Life Sciences,50,10948-2
GHLG2,Gate House Building,50,10950-2
GH301,Gate House Building,25,10950-1
G202,Geo Sciences Building,25,9718-3
G202,Geo Sciences Building,25,9718-1
G101,Geo Sciences Building,70,10702-1
A2,John Moffat Building,70,10701-1
GH403,Gate House Building,70,8716-2
G101,Geo Sciences Building,70,8716-4
B121,Biology Building,25,10707-1
B121,Biology Building,25,10707-2
B121,Biology Building,25,10707-4
B121,Biology Building,25,10707-3
G202,Geo Sciences Building,25,10703-4
G202,Geo Sciences Building,25,10703-3
G202,Geo Sciences Building,25,10703-1
G202,Geo Sciences Building,25,10703-2
G201,Geo Sciences Building,35,10977-4
G201,Geo Sciences Building,30,10977-3
G201,Geo Sciences Building,35,10977-1
G201,Geo Sciences Building,35,10977-2
G202,Geo Sciences Building,25,9190-4
G202,Geo Sciences Building,25,9190-1
CM5,CoM Building,45,4653-1
CM5,CoM Building,40,9943-1
SH3103,Solomon Mahlangu House 3rd floor,30,9942-2
SH3124,Solomon Mahlangu House 3rd floor,30,9942-1
SHB5,Solomon Mahlangu House B1,350,7619-3
SHB5,Solomon Mahlangu House B1,350,7619-2
SHB5,Solomon Mahlangu House B1,350,7619-1
SHBC,Solomon Mahlangu House B1,30,9345-1
CB47,Robert Sobukwe Building Ground floor,30,7861-2
CB41,Robert Sobukwe Building Ground floor,30,7861-1
SHBB,Solomon Mahlangu House B1,30,7862-1
CB41,Robert Sobukwe Building Ground floor,30,7863-1
CB41,Robert Sobukwe Building Ground floor,30,9346-1
SHB5,Solomon Mahlangu House B1,350,9351-3
SHB5,Solomon Mahlangu House B1,350,9351-2
SHB5,Solomon Mahlangu House B1,350,9351-1
SHBC,Solomon Mahlangu House B1,25,9352-1
SHBC,Solomon Mahlangu House B1,30,9353-2
SHBB,Solomon Mahlangu House B1,30,9353-1
SHBC,Solomon Mahlangu House B1,30,9354-1
SHBC,Solomon Mahlangu House B1,25,9355-2
SHBC,Solomon Mahlangu House B1,30,9356-1
OLS7,Oppenheimer Life Sciences,60,4700-2
CB230,Robert Sobukwe Building 2nd floor,60,4700-3
CB253,Robert Sobukwe Building 2nd floor,30,4700-1
CB216A,Robert Sobukwe Building 2nd floor,25,7864-2
CB149,Robert Sobukwe Building 1st floor,50,4701-1
CB253,Robert Sobukwe Building 2nd floor,60,4701-2
SH3118,Solomon Mahlangu House 3rd floor,60,4701-3
CB47,Robert Sobukwe Building Ground floor,25,9944-2
CB149,Robert Sobukwe Building 1st floor,60,4702-1
CB149,Robert Sobukwe Building 1st floor,60,4702-2
A2,John Moffat Building,60,4702-3
CB223,Robert Sobukwe Building 2nd floor,30,9945-2
CB15,Robert Sobukwe Building Ground floor,90,11159-1
CB15,Robert Sobukwe Building Ground floor,90,11159-2
CB15,Robert Sobukwe Building Ground floor,90,11159-3
CB117,Robert Sobukwe Building 1st floor,60,10147-4
CB215,Robert Sobukwe Building 2nd floor,60,10147-1
WB2,Wartenweiler Library Basement,60,10147-3
SHBA,Solomon Mahlangu House B1,30,11165-1
CB117,Robert Sobukwe Building 1st floor,30,4703-1
CB41,Robert Sobukwe Building Ground floor,30,11166-1
CB41,Robert Sobukwe Building Ground floor,30,11166-2
CB41,Robert Sobukwe Building Ground floor,30,11166-3
CB41,Robert Sobukwe Building Ground floor,30,11167-1
CB41,Robert Sobukwe Building Ground floor,30,11168-1
CB41,Robert Sobukwe Building Ground floor,30,11168-2
CB41,Robert Sobukwe Building Ground floor,30,11168-3
CB41,Robert Sobukwe Building Ground floor,30,11169-1
FNB35,First National Bank Building,150,4765-3
CLM24,CLM Building,30,7665-3
FNB37,First National Bank Building,150,4766-3
FNB37,First National Bank Building,150,4766-2
MPB1,DJ Du Plessie Building,30,7660-5
OLS1,Oppenheimer Life Sciences,300,4770-1
FNB33,First National Bank Building,200,4769-2
FNB125,First National Bank Building,30,4768-5
LB143,Law Building,80,11304-1
LB143,Law Building,80,11304-2
LB143,Law Building,80,11304-3
LB143,Law Building,80,11305-1
LB143,Law Building,80,11305-2
LB143,Law Building,80,11305-3
CLM102,CLM Building,80,11306-1
LB146,Law Building,80,11306-2
LB145,Law Building,80,11306-3
LB144,Law Building,100,7920-3
LB144,Law Building,70,7920-2
LB144,Law Building,70,7920-4
WSS2,Wits Science Stadium,435,4810-1
WSS2,Wits Science Stadium,435,4810-2
WSS2,Wits Science Stadium,435,4810-3
CB246,Robert Sobukwe Building 2nd floor,25,7838-1
CB47,Robert Sobukwe Building Ground floor,25,7836-3
CB253,Robert Sobukwe Building 2nd floor,25,7836-5
WSS2,Wits Science Stadium,420,4812-1
WSS2,Wits Science Stadium,420,4812-2
WSS2,Wits Science Stadium,420,4812-3
CB127,Robert Sobukwe Building 1st floor,25,7842-1
CB127,Robert Sobukwe Building 1st floor,25,8565-1
CB127,Robert Sobukwe Building 1st floor,25,7840-1
CB127,Robert Sobukwe Building 1st floor,25,7840-2
OLS1,Oppenheimer Life Sciences,300,4816-1
OLS1,Oppenheimer Life Sciences,300,4816-4
CB127,Robert Sobukwe Building 1st floor,25,7843-3
CB149,Robert Sobukwe Building 1st floor,25,7843-4
CB129,Robert Sobukwe Building 1st floor,25,7845-1
CB256,Robert Sobukwe Building 2nd floor,25,7846-1
CB127,Robert Sobukwe Building 1st floor,25,7844-1
OLS1,Oppenheimer Life Sciences,300,4817-2
OLS1,Oppenheimer Life Sciences,300,4817-1
CB253,Robert Sobukwe Building 2nd floor,25,7847-1
CB149,Robert Sobukwe Building 1st floor,25,7847-3
CB256,Robert Sobukwe Building 2nd floor,25,7849-1
CB149,Robert Sobukwe Building 1st floor,25,7850-1
CB256,Robert Sobukwe Building 2nd floor,50,10413-1
SHBA,Solomon Mahlangu House B1,40,4819-1
SH3118,Solomon Mahlangu House 3rd floor,40,4820-1
CB241,Robert Sobukwe Building 2nd floor,210,4821-2
CB241,Robert Sobukwe Building 2nd floor,210,4821-1
SH3113,Solomon Mahlangu House 3rd floor,40,4822-1
SH2143,Solomon Mahlangu House 2nd floor,40,#SPLUSBE3209
CB256,Robert Sobukwe Building 2nd floor,40,4823-1
SH3113,Solomon Mahlangu House 3rd floor,60,4824-1
CB128,Robert Sobukwe Building 1st floor,60,4825-1
CB142,Robert Sobukwe Building 1st floor,210,4826-3
CB142,Robert Sobukwe Building 1st floor,210,4826-2
CB256,Robert Sobukwe Building 2nd floor,50,4827-1
CB227,Robert Sobukwe Building 2nd floor,50,4827-2
CB227,Robert Sobukwe Building 2nd floor,50,4827-3
CB228,Robert Sobukwe Building 2nd floor,80,4836-3
U4,Umthombo Building,30,4840-1
A2,John Moffat Building,30,4842-1
WSS5,Wits Science Stadium,70,#SPLUS62B09C
LB146,Law Building,50,#SPLUS62B0B8
NCB151,New Commerce Building,50,#SPLUS62B0B6
MPT,DJ Du Plessie Building,250,10800-1
MPT,DJ Du Plessie Building,250,10800-2
WSS3,Wits Science Stadium,250,4882-9
WSS1,Wits Science Stadium,250,4882-8
NCB3,New Commerce Building,250,4882-7
WSS3,Wits Science Stadium,250,4882-10
A1,John Moffat Building,250,4881-10
NCB4,New Commerce Building,250,4881-13
NCB1,New Commerce Building,250,4881-11
WSS4,Wits Science Stadium,250,4880-1
FNB37,First National Bank Building,150,4884-7
FNB36,First National Bank Building,150,4884-6
SH3120A,Solomon Mahlangu House 3rd floor,30,10813-2
LB55,Law Building,30,10813-1
FNB5,First National Bank Building,152,4885-8
MPB4,DJ Du Plessie Building,30,10814-2
CLM24,CLM Building,30,#SPLUS06FDAE
CLM26,CLM Building,30,#SPLUS06FDB0
CLM102,CLM Building,145,4886-13
U2,Umthombo Building,145,4886-12
SHB4,Solomon Mahlangu House B1,145,4886-11
U3,Umthombo Building,145,4886-14
CLM102,CLM Building,145,4886-7
FNB36,First National Bank Building,145,4886-10
FNB37,First National Bank Building,145,4886-9
FNB35,First National Bank Building,145,4886-8
FNB132,First National Bank Building,35,10818-18
CLM38,CLM Building,45,10818-19
LB143,Law Building,85,7727-8
LB143,Law Building,85,7727-6
FNBBA,First National Bank Building,80,7727-7
NCB150,New Commerce Building,35,11297-1
NCB143,New Commerce Building,35,#SPLUS06FD64
NCB149,New Commerce Building,35,#SPLUS06FD66
NCB144,New Commerce Building,35,#SPLUS06FD68
OLS4,Oppenheimer Life Sciences,250,4887-4
U1,Umthombo Building,250,4887-3
WSS5,Wits Science Stadium,250,4888-3
NCB4,New Commerce Building,250,4888-1
SH3120A,Solomon Mahlangu House 3rd floor,40,10819-3
NCB143,New Commerce Building,40,10819-1
NCB150,New Commerce Building,40,10819-2
NCB143,New Commerce Building,40,10820-17
CB129,Robert Sobukwe Building 1st floor,40,10820-18
WSS3,Wits Science Stadium,250,4890-1
U1,Umthombo Building,250,4891-1
MPB1,DJ Du Plessie Building,30,10821-5
FNB159,First National Bank Building,30,10822-1
FNB35,First National Bank Building,138,4893-10
CLM102,CLM Building,138,4893-9
LB54,Law Building,35,10823-1
MPB4,DJ Du Plessie Building,35,10823-2
GLT,Geo Sciences Building,234,4894-1
NCB3,New Commerce Building,234,4894-2
NCB150,New Commerce Building,30,10978-2
MPB1,DJ Du Plessie Building,30,10978-1
FNB36,First National Bank Building,200,4895-2
OLS2,Oppenheimer Life Sciences,200,4895-1
WSS203,Wits Science Stadium,35,11275-1
MPB4,DJ Du Plessie Building,30,11275-2
CB223,Robert Sobukwe Building 2nd floor,30,11299-2
WSS122,Wits Science Stadium,30,11299-1
MPB2,DJ Du Plessie Building,30,11300-1
FNB121,First National Bank Building,30,11298-1
WSS102,Wits Science Stadium,30,11298-2
FNB5,First National Bank Building,163,4896-10
P114,Physics Building,163,4896-11
SH3124,Solomon Mahlangu House 3rd floor,30,11276-2
LB54,Law Building,35,11276-1
FNB37,First National Bank Building,150,4897-1
RW4,Richard Ward Building,100,11277-3
RW4,Richard Ward Building,100,11277-1
RW4,Richard Ward Building,100,11277-2
WSS1,Wits Science Stadium,220,11177-1
GLT,Geo Sciences Building,220,11177-2
MPB4,DJ Du Plessie Building,35,11278-2
WSS102,Wits Science Stadium,35,11278-1
OGS4,Old Grand Stand Building,112,4898-10
OGS4,Old Grand Stand Building,112,4898-9
MPB1,DJ Du Plessie Building,30,11279-1
WSS113,Wits Science Stadium,30,11279-2
FNB35,First National Bank Building,140,4899-6
FNB35,First National Bank Building,140,4899-5
MPB1,DJ Du Plessie Building,30,11280-2
